timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1599108338457,830,Reset Search Employee Info ,200,OK,Thread Group 1-2,text,true,,13834,541,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList/reset/68,830,0,0
1599108338376,918,Launch PIM Page,200,OK,Thread Group 1-1,text,true,,15373,1481,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,292,0,0
1599108338376,292,Launch PIM Page-0,302,Found,Thread Group 1-1,text,true,,1539,739,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewPimModule,292,0,0
1599108338668,626,Launch PIM Page-1,200,OK,Thread Group 1-1,text,true,,13834,742,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,626,0,0
1599108339295,597,Get empsearch__csrf_token,200,OK,Thread Group 1-1,text,true,,13834,549,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,597,0,0
1599108339893,543,Search Employee,200,OK,Thread Group 1-1,text,true,,12008,1278,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,542,0,0
1599108340436,638,View Employee Info,200,OK,Thread Group 1-1,text,true,,14574,763,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployee/empNumber/134,637,0,0
1599108339288,2064,Logout,200,OK,Thread Group 1-2,text,true,,21760,1531,2,2,https://opensource-demo.orangehrmlive.com/index.php/auth/login,250,0,0
1599108339288,250,Logout-0,302,Found,Thread Group 1-2,text,true,,1606,757,2,2,https://opensource-demo.orangehrmlive.com/index.php/auth/logout,250,0,0
1599108339539,1813,Logout-1,200,OK,Thread Group 1-2,text,true,,20154,774,2,2,https://opensource-demo.orangehrmlive.com/index.php/auth/login,1595,0,0
1599108341074,609,Reset Search Employee Info ,200,OK,Thread Group 1-1,text,true,,13834,561,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList/reset/134,608,0,0
1599108341354,1145,Launch Home Page,200,OK,Thread Group 1-2,text,true,,20154,659,2,2,https://opensource-demo.orangehrmlive.com/,1144,0,0
1599108341684,876,Launch PIM Page,200,OK,Thread Group 1-1,text,true,,15373,1481,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,293,0,0
1599108341684,294,Launch PIM Page-0,302,Found,Thread Group 1-1,text,true,,1539,739,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewPimModule,293,0,0
1599108341977,583,Launch PIM Page-1,200,OK,Thread Group 1-1,text,true,,13834,742,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,582,0,0
1599108342560,645,Get empsearch__csrf_token,200,OK,Thread Group 1-1,text,true,,13834,549,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,644,0,0
1599108342499,933,Get _csrf_token,200,OK,Thread Group 1-2,text,true,,20154,474,2,2,https://opensource-demo.orangehrmlive.com/index.php/auth/login,717,0,0
1599108343206,650,Search Employee,200,OK,Thread Group 1-1,text,true,,11883,1275,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,650,0,0
1599108343858,630,View Employee Info,200,OK,Thread Group 1-1,text,true,,14580,763,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployee/empNumber/107,629,0,0
1599108343432,1153,Login Admin Account  ,200,OK,Thread Group 1-2,text,true,,12273,1912,2,2,https://opensource-demo.orangehrmlive.com/index.php/dashboard,576,0,0
1599108343432,576,Login Admin Account  -0,302,Found,Thread Group 1-2,text,true,,1627,1054,2,2,https://opensource-demo.orangehrmlive.com/index.php/auth/validateCredentials,576,0,0
1599108344009,576,Login Admin Account  -1,200,OK,Thread Group 1-2,text,true,,10646,858,2,2,https://opensource-demo.orangehrmlive.com/index.php/dashboard,575,0,0
1599108344716,538,Launch Dashboard Page,200,OK,Thread Group 1-2,text,true,,10646,772,2,2,https://opensource-demo.orangehrmlive.com/index.php/dashboard,537,0,0
1599108344489,1079,Reset Search Employee Info ,200,OK,Thread Group 1-1,text,true,,13834,561,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList/reset/107,1079,0,0
1599108345255,931,Launch PIM Page,200,OK,Thread Group 1-2,text,true,,15377,1481,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,289,0,0
1599108345255,289,Launch PIM Page-0,302,Found,Thread Group 1-2,text,true,,1539,739,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewPimModule,289,0,0
1599108345544,642,Launch PIM Page-1,200,OK,Thread Group 1-2,text,true,,13838,742,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,642,0,0
1599108346187,1055,Get empsearch__csrf_token,200,OK,Thread Group 1-2,text,true,,13838,549,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,1054,0,0
1599108345569,1988,Launch PIM Page,200,OK,Thread Group 1-1,text,true,,15373,1481,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,280,0,0
1599108345569,280,Launch PIM Page-0,302,Found,Thread Group 1-1,text,true,,1539,739,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewPimModule,280,0,0
1599108345849,1708,Launch PIM Page-1,200,OK,Thread Group 1-1,text,true,,13834,742,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,1708,0,0
1599108347243,595,Search Employee,200,OK,Thread Group 1-2,text,true,,11878,1275,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,594,0,0
1599108347558,849,Get empsearch__csrf_token,200,OK,Thread Group 1-1,text,true,,13834,549,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,849,0,0
1599108347839,629,View Employee Info,200,OK,Thread Group 1-2,text,true,,14577,762,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployee/empNumber/49,628,0,0
1599108348408,548,Search Employee,200,OK,Thread Group 1-1,text,true,,12058,1275,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,548,0,0
1599108348468,606,Reset Search Employee Info ,200,OK,Thread Group 1-2,text,true,,13838,559,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList/reset/49,606,0,0
1599108348958,649,View Employee Info,200,OK,Thread Group 1-1,text,true,,14563,762,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployee/empNumber/68,648,0,0
1599108349075,897,Launch PIM Page,200,OK,Thread Group 1-2,text,true,,15377,1481,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,265,0,0
1599108349075,265,Launch PIM Page-0,302,Found,Thread Group 1-2,text,true,,1539,739,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewPimModule,265,0,0
1599108349341,631,Launch PIM Page-1,200,OK,Thread Group 1-2,text,true,,13838,742,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,630,0,0
1599108349608,631,Reset Search Employee Info ,200,OK,Thread Group 1-1,text,true,,13834,559,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList/reset/68,631,0,0
1599108350240,829,Launch PIM Page,200,OK,Thread Group 1-1,text,true,,15373,1481,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,259,0,0
1599108350240,259,Launch PIM Page-0,302,Found,Thread Group 1-1,text,true,,1539,739,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewPimModule,259,0,0
1599108350499,570,Launch PIM Page-1,200,OK,Thread Group 1-1,text,true,,13834,742,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,569,0,0
1599108351070,569,Get empsearch__csrf_token,200,OK,Thread Group 1-1,text,true,,13834,549,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,568,0,0
1599108351641,540,Search Employee,200,OK,Thread Group 1-1,text,true,,11883,1275,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,540,0,0
1599108352183,575,View Employee Info,200,OK,Thread Group 1-1,text,true,,14580,763,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployee/empNumber/107,574,0,0
1599108349973,2968,Get empsearch__csrf_token,200,OK,Thread Group 1-2,text,true,,13838,549,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,2968,0,0
1599108352759,572,Reset Search Employee Info ,200,OK,Thread Group 1-1,text,true,,13834,561,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList/reset/107,572,0,0
1599108352942,833,Search Employee,200,OK,Thread Group 1-2,text,true,,12012,1278,2,2,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,833,0,0
1599108353332,717,Logout,200,OK,Thread Group 1-1,text,true,,21760,1551,2,2,https://opensource-demo.orangehrmlive.com/index.php/auth/login,241,0,0
1599108353332,241,Logout-0,302,Found,Thread Group 1-1,text,true,,1606,776,2,2,https://opensource-demo.orangehrmlive.com/index.php/auth/logout,241,0,0
1599108353573,476,Logout-1,200,OK,Thread Group 1-1,text,true,,20154,775,2,2,https://opensource-demo.orangehrmlive.com/index.php/auth/login,476,0,0
1599108353776,818,View Employee Info,200,OK,Thread Group 1-2,text,true,,14580,763,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployee/empNumber/134,818,0,0
1599108354595,2844,Reset Search Employee Info ,200,OK,Thread Group 1-2,text,true,,13838,561,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList/reset/134,2843,0,0
1599108357440,1100,Launch PIM Page,200,OK,Thread Group 1-2,text,true,,15377,1481,1,1,https://opensource-demo.orangehrmlive.com/index.php/pim/viewEmployeeList,258,0,0
